Number,  Location,  Area,  Price,Bedrooms,Bathrooms,Wardrobes,Cabinets,Balcony,Parking,Quarters
3927,Kibagabaga,25/35 m,95 000 000  Rwf,4.0,3.0,Yes,,,Yes,Yes
3928,Vision,15/25 m,250 000 000  Rwf,3.0,4.0,,,,Yes,Yes
3929,Kibagabaga,20/30 m,53 000 000  Rwf,4.0,3.0,,,,,
3930,,20/30 m,16 000 000  Rwf,,,,,,,
3931,Remera, sqm,40 000 000  Rwf,3.0,1.0,,,,Yes,
3932,Gacuriro, sqm,70 000 000  Rwf,4.0,3.0,Yes,Yes,Yes,Yes,Yes
3933,Kimironko, sqm,85 000 000  Rwf,4.0,3.0,,Yes,,,
3934,Kimironko,25/35 m,60 000 000  Rwf,4.0,1.0,,,,Yes,Yes
3935,Kibagabaga, sqm,160 000 000  Rwf,4.0,4.0,,,Yes,Yes,Yes
3936,Kibagabaga, sqm, 500 $,3.0,3.0,Yes,Yes,Yes,Yes,
3937,Kabeza,20/30 m,38 000 000  Rwf,4.0,3.0,,,,,Yes
3938,Gacuriro,20/30 m,150 000 000  Rwf,4.0,3.0,,,,,
3939,, sqm,95 000 000  Rwf,5.0,3.0,,,,Yes,
3940,Kanombe,25/20 m,45 000 000  Rwf,,1.0,,,,Yes,Yes
3941,Kanombe,25/25 m,60 000 000  Rwf,4.0,3.0,,,,Yes,Yes
3942,Gacuriro, sqm,70 000 000  Rwf,4.0,3.0,,Yes,,,
3943,Kimironko,35/30 m,130 000 000  Rwf,4.0,3.0,,,,Yes,Yes
3944,,30/25 m,75 000 000  Rwf,4.0,3.0,,Yes,,Yes,
3945,Kimironko,20/30 m,52 000 000  Rwf,4.0,3.0,Yes,Yes,Yes,Yes,
3946,Gisozi,20/30 m,35 000 000  Rwf,4.0,3.0,,,,,
3947,Gatenga,20/30 m,45 000 000  Rwf,4.0,3.0,,,,,
3948,Kibagabaga,30/20 m,60 000 000  Rwf,4.0,3.0,Yes,Yes,Yes,Yes,
3949,Kimironko, sqm,85 000 000  Rwf,4.0,3.0,Yes,Yes,Yes,Yes,Yes
3950,Kibagabaga,25/30 m,65 000 000  Rwf,4.0,3.0,,,,Yes,Yes
3951,Kimironko, sqm,32 000 000  Rwf,4.0,3.0,Yes,Yes,Yes,Yes,Yes
3952,Gatenga, sqm,35 000 000  Rwf,4.0,1.0,,,,Yes,Yes
3953,Karumuna,20/30 m,45 000 000  Rwf,4.0,3.0,,,,,
3954,Rusororo,20/30 m,140 000 000  Rwf,5.0,5.0,,,,Yes,
3955,Kicukiro, sqm,90 000 000  Rwf,4.0,3.0,Yes,Yes,Yes,Yes,
3956,Kabeza,20/20 m,45 000 000  Rwf,4.0,3.0,,,,,Yes
3957,Kagugu, sqm,90 000 000  Rwf,4.0,3.0,Yes,Yes,Yes,Yes,Yes
3958,Kagugu,30/25 m,85 000 000  Rwf,5.0,4.0,,,,Yes,Yes
3959,Kanombe, sqm,47 000 000  Rwf,4.0,3.0,,,,Yes,Yes
3960,Nyarutarama, sqm,152 000 000  Rwf,,1.0,,,Yes,Yes,
3961,Kagarama,20/30 m,90 000 000  Rwf,4.0,3.0,,,,Yes,Yes
3962,Kibagabaga,25/20 m,110 000 000  Rwf,,1.0,,,,Yes,Yes
3963,Kimironko,30/25 m,60 000 000  Rwf,4.0,3.0,,,,Yes,Yes
3964,Kimihurura, sqm,130 000 000  Rwf,3.0,3.0,,Yes,,,
3965,Kanombe,25/30 m,65 000 000  Rwf,,1.0,,,,Yes,Yes
3966,Gisozi, sqm,16 000 000  Rwf,5.0,1.0,,,,,
3967,Kanombe,25/20 m,62 000 000  Rwf,,1.0,,,,Yes,Yes
3968,Kabeza,15/20 m,26 000 000  Rwf,,,,,,,
3969,Gisozi, sqm,17 000 000  Rwf,4.0,0.0,Yes,Yes,Yes,Yes,Yes
3970,Gacuriro,20/30 m,85 000 000  Rwf,4.0,3.0,,,,,
3971,Masaka,570 sqm,42 000 000  Rwf,4.0,2.0,,,,Yes,Yes
3972,Kanombe, sqm, 63 000 $,,,,,,,
3973,Gisozi,1300 sqm,235 000 000  Rwf,6.0,6.0,,,,Yes,Yes
3974,, sqm,80 000 000  Rwf,4.0,3.0,,Yes,,,
3975,Bugesera,913 sqm,2 400 000  Rwf,,,,,,,
3976,Gacuriro, sqm,95 000 000  Rwf,4.0,3.0,,Yes,,,
3977,Kanombe,25/30 m,45 000 000  Rwf,4.0,3.0,,,,Yes,Yes
3978,Gikondo, sqm,27 000 000  Rwf,4.0,2.0,Yes,Yes,Yes,Yes,Yes
3979,Kiyovu,3338 sqm,350 000 000  Rwf,5.0,2.0,,Yes,,Yes,
3980,,20/40 m,20 000 000  Rwf,,,,,,,
3981,Gisozi,25/15 m,35 000 000  Rwf,4.0,2.0,,,,,
3982,Kanombe,25/25 m,55 000 000  Rwf,4.0,3.0,,,,Yes,Yes
3983,Kanombe, sqm,55 000 000  Rwf,4.0,3.0,,,,Yes,Yes
3984,Kimironko,25/30 m,150 000 000  Rwf,4.0,3.0,,,,,
3985,Kimironko,25/25 m,70 000 000  Rwf,4.0,3.0,,,,Yes,Yes
3986,Kanombe,25/20 m,50 000 000  Rwf,4.0,3.0,Yes,Yes,Yes,Yes,
3987,Gahanga,20/15 m,47 000 000  Rwf,4.0,4.0,,,Yes,,
3988,Kibagabaga,20/30 m,85 000 000  Rwf,4.0,3.0,,,,,Yes
3989,Kibagabaga,30/25 m,100 000 000  Rwf,4.0,3.0,,,,Yes,Yes
3990,Gacuriro,20/30 m,70 000 000  Rwf,4.0,3.0,,,,,
3991,Apartment,30/30 m,250 000 000  Rwf,6.0,5.0,,,,Yes,Yes
3992,Bumbogo,17/22 m,7 000 000  Rwf,3.0,,,,,,
3993,, sqm,50 000 000  Rwf,4.0,3.0,,,,Yes,Yes
3994,Kibagabaga,20/30 m,100 000 000  Rwf,4.0,3.0,,,,,Yes
3995,Kanombe, sqm,150 000 000  Rwf,4.0,5.0,,Yes,,,
3996,, sqm,nan Negotiable,5.0,4.0,,,Yes,Yes,Yes
3997,Kicukiro, sqm,45 000 000  Rwf,4.0,2.0,,Yes,,,
3998,Kagarama,30/20 m,35 000 000  Rwf,4.0,3.0,,,,Yes,Yes
3999,Kanombe,25/30 m,40 000 000  Rwf,4.0,3.0,,,,,
4000,Kibagabaga,25/30 m,250 000 000  Rwf,,1.0,,,,Yes,Yes
4001,Kicukiro,1300 sqm,212 000 000  Rwf,5.0,5.0,,,,Yes,Yes
4002,Gikondo,30/40 m,200 000 000  Rwf,8.0,6.0,,,,,
4003,Kicukiro,20/30 m,85 000 000  Rwf,4.0,3.0,Yes,Yes,Yes,Yes,
4004,, sqm,27 000 000  Rwf,4.0,3.0,Yes,Yes,Yes,Yes,Yes
4005,Kibagabaga, sqm,160 000 000  Rwf,5.0,4.0,Yes,Yes,Yes,Yes,
4006,Nyamata, sqm,650 000 000  Rwf,3.0,3.0,,,Yes,Yes,
4007,,22/25 m,33 000 000  Rwf,4.0,1.0,,,,Yes,
4008,Kanombe,20/25 m,50 000 000  Rwf,,1.0,,,,Yes,Yes
4009,Kibagabaga, sqm, 1 000 $,4.0,3.0,Yes,Yes,Yes,Yes,Yes
4010,Kanombe, sqm,26 000 000  Rwf,4.0,2.0,,,,,
4011,Kibagabaga,25/30 m,100 000 000  Rwf,4.0,3.0,,,,Yes,Yes
4012,Gikondo,30/25 m,25 000 000  Rwf,4.0,3.0,Yes,Yes,Yes,Yes,
4013,Gikondo, sqm,35 000 000  Rwf,4.0,2.0,,Yes,,,
4014,Kanombe, sqm,45 000 000  Rwf,4.0,3.0,,Yes,,Yes,
4015,Gisozi,600 sqm,43 000 000  Rwf,4.0,3.0,,,Yes,,Yes
4016,Kanombe,20/25 m,38 000 000  Rwf,4.0,2.0,,,,,
4017,Gisozi, sqm,35 000 000  Rwf,4.0,2.0,,Yes,,,
4018,Kagarama,20/30 m,45 000 000  Rwf,4.0,3.0,,,,,
4019,,35/20 m,25 000 000  Rwf,4.0,3.0,,,,,
4020,Masaka,20/25 m,55 000 000  Rwf,,1.0,,,,Yes,Yes
4021,Kibagabaga,20/25 m,220 000 000  Rwf,5.0,3.0,Yes,Yes,Yes,Yes,
4022,Ndera,30/40 m,28 000 000  Rwf,4.0,3.0,,,,Yes,Yes
4023,Green, sqm,85 000 000  Rwf,4.0,3.0,,Yes,,Yes,Yes
4024,Kimironko,25/30 m,60 000 000  Rwf,4.0,3.0,,,,Yes,Yes
4025,Kanombe,25/20 m,35 000 000  Rwf,4.0,3.0,Yes,Yes,Yes,Yes,
4026,Kanombe,25/25 m,50 000 000  Rwf,4.0,3.0,,,,Yes,Yes
4027,Just,1200 sqm,160 000 000  Rwf,6.0,4.0,,,,Yes,Yes
4028,Kanombe,500 sqm,72 000 000  Rwf,4.0,3.0,Yes,,,Yes,Yes
4029,Kibagabaga, sqm,63 000 000  Rwf,4.0,3.0,,,,Yes,Yes
4030,Kibagabaga, sqm,215 000 000  Rwf,5.0,4.0,Yes,Yes,Yes,Yes,
4031,Kibagabaga, sqm,150 000 000  Rwf,4.0,3.0,,Yes,,,
4032,Kibagabaga,25/30 m,85 000 000  Rwf,4.0,3.0,,,,Yes,Yes
4033,Kanombe, sqm,50 000 000  Rwf,4.0,3.0,,Yes,,Yes,
4034,Kicukiro,25/35 m,85 000 000  Rwf,4.0,1.0,,,,Yes,Yes
4035,Kimironko,25/30 m,60 000 000  Rwf,4.0,3.0,,,,Yes,Yes
4036,Kabuga, sqm,30 000 000  Rwf,4.0,3.0,Yes,Yes,Yes,Yes,Yes
4037,Gikondo, sqm,45 000 000  Rwf,4.0,3.0,Yes,Yes,Yes,Yes,Yes
4038,Kimironko, sqm,50 000 000  Rwf,3.0,2.0,Yes,Yes,Yes,Yes,Yes
4039,Kicukiro,25/30 m,75 000 000  Rwf,5.0,3.0,,,,Yes,Yes
4040,Kanombe,20/30 m,55 000 000  Rwf,,,,,,,
4041,Kimironko, sqm,60 000 000  Rwf,4.0,3.0,Yes,Yes,Yes,Yes,Yes
4042,, sqm,25 000 000  Rwf,,1.0,,,,,Yes
4043,Kagarama,30/20 m,35 000 000  Rwf,4.0,3.0,,,,Yes,Yes
4044,Kimironko,20/30 m,50 000 000  Rwf,4.0,3.0,,,,Yes,Yes
4045,Remera,25/30 m,95 000 000  Rwf,4.0,3.0,,,,Yes,Yes
4046,,30/20 m,85 000 000  Rwf,4.0,3.0,,Yes,,Yes,Yes
4047,Kicukiro,28/30 m,50 000 000  Rwf,4.0,3.0,,,,Yes,Yes
4048,Kibagabaga, sqm,55 000 000  Rwf,4.0,3.0,,,,,Yes
4049,Kimironko,30/20 m,52 000 000  Rwf,4.0,3.0,Yes,Yes,Yes,Yes,
4050,Kibagabaga,25/30 m,160 000 000  Rwf,5.0,4.0,,,,Yes,
4051,Kibagabaga,25/20 m,48 000 000  Rwf,4.0,2.0,,,,,Yes
4052,,30/25 m,45 000 000  Rwf,4.0,2.0,,,,Yes,Yes
4053,Kibagabaga, sqm,75 000 000  Rwf,3.0,2.0,,Yes,,Yes,
4054,Niboyi,25/30 m,75 000 000  Rwf,4.0,3.0,,,,,Yes
4055,Kabeza,20/30 m,40 000 000  Rwf,4.0,3.0,,,,,
4056,Kabeza,20/30 m,32 000 000  Rwf,4.0,2.0,,,,,Yes
4057,Bugesera,30/40 m,60 000 000  Rwf,4.0,3.0,,,,Yes,Yes
4058,,20/30 m,65 000 000  Rwf,4.0,3.0,,,,Yes,Yes
4059,Kimironko, sqm,85 000 000  Rwf,4.0,3.0,,Yes,Yes,Yes,Yes
4060,Kibagabaga, sqm,140 000 000  Rwf,6.0,4.0,,,,Yes,Yes
4061,Kibagabaga, sqm,65 000 000  Rwf,4.0,3.0,,,,Yes,Yes
4062,Kanombe, sqm,25 000 000  Rwf,5.0,4.0,Yes,Yes,Yes,Yes,Yes
4063,Kabeza,450 sqm,15 000 000  Rwf,,,,,,,
4064,Kanombe,25/30 m,95 000 000  Rwf,4.0,3.0,,,,Yes,Yes
4065,Kimironko,30/25 m,130 000 000  Rwf,6.0,4.0,Yes,,,Yes,Yes
4066,Kimironko,25/30 m,60 000 000  Rwf,4.0,3.0,,,,Yes,Yes
4067,Kanombe, sqm,35 000 000  Rwf,3.0,2.0,,,,Yes,
4068,Kicukiro,25/20 m,60 000 000  Rwf,,1.0,,,,Yes,Yes
4069,Kanombe,400 sqm,60 000 000  Rwf,4.0,3.0,,,,,Yes
4070,,30/30 m,45 000 000  Rwf,3.0,2.0,,,,Yes,Yes
4071,Kabuga,25/30 m,30 000 000  Rwf,4.0,3.0,,,,Yes,Yes
4072,Kanombe,25/30 m,50 000 000  Rwf,4.0,3.0,,,,Yes,Yes
4073,Kibagabaga,30/25 m,85 000 000  Rwf,4.0,3.0,,,,Yes,Yes
4074,Kimironko,20/30 m,35 000 000  Rwf,4.0,3.0,,,,,
4075,Niboyi,20/30 m,70 000 000  Rwf,4.0,3.0,,,,,Yes
4076,Kimironko,25/30 m,70 000 000  Rwf,4.0,3.0,,,,Yes,Yes
4077,Kanombe,25/30 m,50 000 000  Rwf,4.0,3.0,,,,Yes,Yes
4078,Kibagabaga,25/30 m,85 000 000  Rwf,5.0,4.0,,,,Yes,Yes
4079,Kanombe, sqm,120 000 000  Rwf,,,Yes,Yes,Yes,Yes,Yes
4080,Gacuriro, sqm,70 000 000  Rwf,4.0,3.0,Yes,Yes,Yes,Yes,
4081,Gacuriro, sqm,120 000 000  Rwf,4.0,3.0,Yes,,,Yes,Yes
4082,Masaka,13 sqm,nan Negotiable,4.0,,,,,,
4083,Kanombe, sqm,80 000 000  Rwf,,,,,,,
4084,Gihogwe,30/25 m,37 000 000  Rwf,4.0,3.0,Yes,Yes,Yes,Yes,
4085,Gasogi,20/30 m,34 000 000  Rwf,4.0,3.0,Yes,Yes,Yes,Yes,
4086,, sqm,60 000 000  Rwf,4.0,3.0,Yes,Yes,Yes,Yes,Yes
4087,Kicukiro,30/25 m,55 000 000  Rwf,,2.0,,,,Yes,Yes
4088,,22/25 m,120 000 000  Rwf,5.0,3.0,,,,Yes,
4089,Kagarama,20/30 m,90 000 000  Rwf,4.0,3.0,,,,Yes,Yes
4090,Kibagabaga,20/25 m,55 000 000  Rwf,4.0,2.0,Yes,Yes,Yes,Yes,
4091,Kibagabaga,25/30 m,100 000 000  Rwf,4.0,3.0,,,,Yes,Yes
4092,Nyarutarama, sqm,320 000 000  Rwf,5.0,4.0,Yes,Yes,Yes,Yes,Yes
4093,Kabeza, sqm,55 000 000  Rwf,4.0,3.0,,Yes,,,
4094,Kiyovu,20/30 m,60 000 000  Rwf,4.0,3.0,,,,,Yes
4095,,22/15 m,35 000 000  Rwf,4.0,2.0,,,,Yes,
4096,Kicukiro,25/30 m,50 000 000  Rwf,4.0,3.0,,,,Yes,Yes
4097,Kibagabaga,20/30 m,100 000 000  Rwf,4.0,3.0,,,,,Yes
4098,Gacuriro,30/25 m,155 000 000  Rwf,4.0,5.0,,,,Yes,Yes
4099,Nyarutarama,30/35 m,450 000 000  Rwf,6.0,5.0,Yes,,,Yes,Yes
4100,Kimiromko, sqm,75 000 000  Rwf,4.0,3.0,,,,Yes,Yes
4101,,20/30 m,220 000 000  Rwf,6.0,5.0,,,,,Yes
4102,Kabuga, sqm,20 000 000  Rwf,4.0,3.0,,Yes,,,
4103,Ruyenzi,40/30 m,30 000 000  Rwf,4.0,3.0,,,,,
4104,Gisozi,25/30 m,65 000 000  Rwf,4.0,3.0,,,,Yes,Yes
4105,Remera,20/30 m,29 000 000  Rwf,4.0,1.0,,,,,Yes
4106,Kimironko,25/30 m,70 000 000  Rwf,4.0,3.0,,,,Yes,Yes
4107,Kanombe, sqm,40 000 000  Rwf,4.0,3.0,Yes,Yes,Yes,Yes,Yes
4108,Kabeza,30/35 m,58 000 000  Rwf,6.0,2.0,,,,,
4109,Kanombe, sqm,25 000 000  Rwf,4.0,2.0,Yes,Yes,Yes,Yes,Yes
4110,Kanombe,20/25 m,50 000 000  Rwf,,1.0,,,,Yes,Yes
4111,, sqm,55 000 000  Rwf,4.0,3.0,,,,Yes,
4112,,30/30 m,140 000 000  Rwf,4.0,3.0,,,,,
4113,Kanombe,25/20 m,60 000 000  Rwf,,1.0,,,,Yes,Yes
4114,Kibagabaga, sqm,150 000 000  Rwf,4.0,3.0,,Yes,,,
4115,Kibagabaga,30/20 m,65 000 000  Rwf,4.0,3.0,Yes,Yes,Yes,Yes,
4116,Nyarutarama,30/35 m,450 000 000  Rwf,6.0,5.0,Yes,,,Yes,Yes
4117,Kibagabaga,20/25 m,220 000 000  Rwf,5.0,3.0,Yes,Yes,Yes,Yes,
4118,Kicukiro,25/30 m,65 000 000  Rwf,4.0,3.0,,,,Yes,Yes
4119,Gacuriro,30/30 m,3 000 000 000  Rwf,6.0,6.0,Yes,,,Yes,Yes
4120,Kibagabaga, sqm,108 000 000  Rwf,4.0,4.0,,,,Yes,
4121,Kabeza, sqm,20 000 000  Rwf,,,,,,,
4122,Kanombe,25/30 m,60 000 000  Rwf,4.0,3.0,,,,Yes,Yes
4123,Kimironko,25/30 m,140 000 000  Rwf,4.0,4.0,,,,Yes,Yes
4124,Gikondo, sqm,27 000 000  Rwf,4.0,2.0,Yes,Yes,Yes,Yes,Yes
4125,, sqm,10 000 000  Rwf,,,,,,,Yes
4126,, sqm,55 000 000  Rwf,4.0,3.0,Yes,Yes,Yes,Yes,Yes
4127,Kagarama, sqm,50 000 000  Rwf,4.0,3.0,Yes,Yes,Yes,Yes,Yes
4128,,18/20 m,9 000 000  Rwf,,,,,,,
4129,, sqm,29 000 000  Rwf,4.0,1.0,,,,Yes,Yes
4130,Kagarama,25/30 m,70 000 000  Rwf,4.0,3.0,,,,,Yes
4131,, sqm,47 000 000  Rwf,4.0,3.0,,Yes,,,
4132,Nyamata, sqm,17 000 000  Rwf,,,,,,,
4133,,30/20 m,85 000 000  Rwf,4.0,3.0,,Yes,,Yes,Yes
4134,Kabeza,25/30 m,75 000 000  Rwf,4.0,3.0,,,,Yes,Yes
4135,Remera, sqm,820 000 000  Rwf,4.0,3.0,Yes,Yes,Yes,Yes,
4136,, sqm,37 000 000  Rwf,4.0,3.0,,,,,
4137,Masaka,35/35 m,30 000 000  Rwf,4.0,3.0,Yes,Yes,Yes,Yes,
4138,, sqm,65 000 000  Rwf,5.0,3.0,,Yes,,,
4139,Muyumbu,25/30 m,30 000 000  Rwf,4.0,3.0,,,,Yes,Yes
4140,,20/30 m,60 000 000  Rwf,,3.0,,Yes,,Yes,Yes
4141,Kanombe,28/30 m,60 000 000  Rwf,4.0,3.0,,,,Yes,Yes
4142,, sqm,25 000 000  Rwf,4.0,1.0,,,,Yes,Yes
4143,Kicukiro, sqm,90 000 000  Rwf,4.0,3.0,Yes,Yes,Yes,Yes,
4144,Kiyovu,3338 sqm,350 000 000  Rwf,5.0,2.0,,Yes,,Yes,
4145,Kibagabaga,25/30 m,180 000 000  Rwf,,1.0,Yes,,,Yes,Yes
4146,Remera, sqm,42 000 000  Rwf,4.0,3.0,Yes,Yes,Yes,Yes,Yes
4147,,30/20 m,20 000 000  Rwf,4.0,3.0,,,,Yes,Yes
4148,Kimironko,25/30 m,70 000 000  Rwf,4.0,3.0,,,,Yes,Yes
4149,,30/25 m,80 000 000  Rwf,4.0,3.0,,Yes,,Yes,Yes
4150,,20/30 m,35 000 000  Rwf,4.0,3.0,,,,,Yes
4151,Remera, sqm,53 000 000  Rwf,4.0,3.0,Yes,Yes,Yes,Yes,Yes
4152,Kimironko, sqm,80 000 000  Rwf,4.0,3.0,Yes,Yes,Yes,Yes,Yes
4153,Kibagabaga,944 sqm,80 000 000  Rwf,5.0,3.0,,,,,
4154,Kicukiro,25/30 m,70 000 000  Rwf,4.0,3.0,,,,Yes,Yes
4155,Kibagabaga, sqm,200 000 000  Rwf,4.0,3.0,Yes,Yes,Yes,Yes,Yes
4156,Kanombe,25/20 m,50 000 000  Rwf,,1.0,,,,Yes,Yes
4157,Kanombe,20/30 m,45 000 000  Rwf,4.0,3.0,,,,,
4158,,20/20 m,39 000 000  Rwf,,3.0,,Yes,,Yes,Yes
4159,Kibagabaga,30/30 m,120 000 000  Rwf,4.0,3.0,,,,Yes,Yes
4160,Kagugu,35/30 m,85 000 000  Rwf,4.0,3.0,,,,Yes,Yes
4161,Kimironko,25/20 m,65 000 000  Rwf,4.0,3.0,,,,Yes,Yes
4162,Kimironko,25/30 m,50 000 000  Rwf,4.0,3.0,,,,Yes,Yes
4163,Kimironko,25/30 m,70 000 000  Rwf,4.0,3.0,,,,Yes,Yes
4164,Kanombe,25/20 m,28 000 000  Rwf,4.0,3.0,Yes,Yes,Yes,Yes,
4165,Remera, sqm,42 000 000  Rwf,4.0,3.0,Yes,Yes,Yes,Yes,Yes
4166,Kanombe,37/000 m,37 000 000  Rwf,,1.0,,,Yes,Yes,Yes
4167,Kanombe, sqm,10 000 000  Rwf,3.0,1.0,,,,,
4168,Gacuriro, sqm,150 000 000  Rwf,4.0,3.0,Yes,Yes,Yes,Yes,Yes
4169,Gasabo, sqm,24 000 000  Rwf,,1.0,,,,,
4170,Kanombe,25/25 m,50 000 000  Rwf,4.0,2.0,,,,Yes,Yes
4171,Kanombe, sqm,10 000 000  Rwf,3.0,0.0,Yes,Yes,Yes,Yes,Yes
4172,Kanombe,25/30 m,50 000 000  Rwf,4.0,3.0,,,,Yes,Yes
4173,Kibagabaga, sqm,75 000 000  Rwf,,,,,,,
4174,Kimironko,20/30 m,130 000 000  Rwf,4.0,3.0,,,,Yes,Yes
4175,Kicukiro,25/30 m,65 000 000  Rwf,,1.0,,,,Yes,Yes
4176,,500 sqm,85 000 000  Rwf,4.0,3.0,,,Yes,,Yes
4177,,600 sqm,85 000 000  Rwf,4.0,3.0,,,Yes,,Yes
4178,Gikondo, sqm,70 000 000  Rwf,4.0,3.0,Yes,Yes,Yes,Yes,Yes
4179,Gatenga,20/30 m,45 000 000  Rwf,4.0,2.0,,,,Yes,Yes
4180,Kibagabaga, sqm,75 000 000  Rwf,3.0,3.0,Yes,,,,
4181,Kibagabaga, sqm,85 000 000  Rwf,4.0,3.0,Yes,Yes,Yes,Yes,Yes
4182,,15/25 m,60 000 000  Rwf,,1.0,,,,Yes,Yes
4183,Kanombe,25/20 m,53 000 000  Rwf,4.0,3.0,,,,Yes,Yes
4184,Gisozi,600 sqm,43 000 000  Rwf,4.0,3.0,,,Yes,,Yes
4185,Gisozi,20/30 m,120 000 000  Rwf,4.0,3.0,,,,Yes,Yes
4186,,45/30 m,40 000 000  Rwf,4.0,2.0,,,,,
4187,Kanombe,25/30 m,50 000 000  Rwf,4.0,3.0,,,,Yes,Yes
4188,Gisozi,20/30 m,35 000 000  Rwf,4.0,3.0,,,,,
4189,Kanombe,25/30 m,40 000 000  Rwf,4.0,3.0,,,,,
4190,Karuruma, sqm,7 000 000  Rwf,4.0,1.0,,Yes,,,
4191,Kibagabaga,25/35 m,100 000 000  Rwf,4.0,3.0,,,,Yes,Yes
4192,Gahanga,15/20 m,25 000 000  Rwf,4.0,3.0,,,,Yes,
4193,, sqm,20 000 000  Rwf,4.0,1.0,,,,Yes,
4194,Kagarama,500 sqm,60 000 000  Rwf,4.0,3.0,,,,,
4195,Kimironko, sqm,52 000 000  Rwf,4.0,3.0,Yes,Yes,Yes,Yes,Yes
4196,Kanombe, sqm,58 000 000  Rwf,4.0,3.0,,Yes,,,
4197,Kanombe, sqm,65 000 000  Rwf,4.0,3.0,Yes,Yes,Yes,Yes,Yes
4198,, sqm,80 000 000  Rwf,4.0,3.0,,Yes,,,
4199,,20/30 m,55 000 000  Rwf,4.0,3.0,,,,,Yes
4200,Kibagabaga, sqm,115 000 000  Rwf,5.0,4.0,Yes,Yes,Yes,Yes,
4201,Nyarutarama,25/25 m,150 000 000  Rwf,4.0,4.0,,,,Yes,Yes
4202,Kanombe,25/30 m,53 000 000  Rwf,4.0,3.0,,,,Yes,Yes
4203,Kanombe,25/20 m,50 000 000  Rwf,4.0,3.0,,,,Yes,Yes
4204,Kanombe, sqm,58 000 000  Rwf,4.0,3.0,Yes,Yes,Yes,Yes,Yes
4205,Kibagabaga,15/20 m,25 000 000  Rwf,4.0,3.0,,,,,
4206,Kimironko,25/30 m,55 000 000  Rwf,,1.0,,,,Yes,Yes
4207,,20/30 m,65 000 000  Rwf,4.0,3.0,,,,Yes,Yes
4208,,30/20 m,120 000 000  Rwf,5.0,4.0,,Yes,,Yes,Yes
4209,Kanombe,28/30 m,75 000 000  Rwf,4.0,3.0,,,,Yes,Yes
4210,, sqm,49 000 000  Rwf,4.0,3.0,,,,Yes,
4211,Kabuga,25/20 m,10 000 000  Rwf,4.0,1.0,Yes,Yes,Yes,Yes,Yes
4212,Gacuriro,25/30 m,50 000 000  Rwf,4.0,3.0,,,,,Yes
4213,Kabuga,20/30 m,37 000 000  Rwf,,1.0,,,,,Yes
4214,Kanombe,25/30 m,50 000 000  Rwf,4.0,3.0,,,,Yes,Yes
4215,,504 sqm,140 000 000  Rwf,4.0,4.0,,,,,
4216,Gaposho,30/30 m,80 000 000  Rwf,,1.0,,,,,Yes
4217,Kimironko, sqm,25 000 000  Rwf,2.0,2.0,Yes,Yes,Yes,Yes,Yes
4218,Kibagabaga,25/25 m,75 000 000  Rwf,4.0,3.0,,,,Yes,Yes
4219,Kimironko,24/20 m,65 000 000  Rwf,4.0,3.0,,,,Yes,Yes
4220,, sqm,80 000 000  Rwf,4.0,3.0,,,,,
4221,Kanombe, sqm,65 000 000  Rwf,4.0,3.0,,,,Yes,Yes
4222,Kibagabaga, sqm,180 000 000  Rwf,5.0,6.0,Yes,Yes,Yes,Yes,Yes
4223,Gikondo, sqm,120 000 000  Rwf,4.0,3.0,Yes,Yes,Yes,Yes,Yes
4224,Kagugu,30/30 m,80 000 000  Rwf,4.0,3.0,,,,Yes,Yes
4225,Remera,25/20 m,55 000 000  Rwf,4.0,3.0,,,,Yes,Yes
4226,Kibagabaga,35/30 m,150 000 000  Rwf,6.0,4.0,,,,Yes,Yes
4227,Kicukiro,30 sqm,130 000 000  Rwf,5.0,3.0,,Yes,,Yes,Yes
4228,Kinyanga, sqm,30 000 000  Rwf,,,,,,,
4229,Irahendutse,37/000 m,37 000 000  Rwf,,1.0,,,Yes,Yes,Yes
4230,Kanombe, sqm,50 000 000  Rwf,4.0,3.0,,Yes,,Yes,
4231,Gacuriro, sqm,70 000 000  Rwf,4.0,3.0,Yes,Yes,Yes,Yes,
4232,Ndera, sqm,40 000 000  Rwf,,1.0,,Yes,,,
4233,Kanombe,20/20 m,53 000 000  Rwf,4.0,3.0,Yes,Yes,Yes,Yes,
4234,, sqm,70 000 000  Rwf,4.0,3.0,,,,,Yes
4235,Kanombe, sqm,55 000 000  Rwf,5.0,3.0,,,,Yes,Yes
4236,Kanombe,25/30 m,50 000 000  Rwf,4.0,3.0,,,,Yes,Yes
4237,Kanombe, sqm,45 000 000  Rwf,4.0,3.0,,,,Yes,
4238,Kibagabaga,35/30 m,175 000 000  Rwf,6.0,4.0,,,,Yes,Yes
4239,Kicukiro, sqm,25 000 000  Rwf,4.0,3.0,,,,,
4240,Kanombe, sqm,10 000 000  Rwf,4.0,3.0,,,,Yes,
4241,Kimironko,25/30 m,70 000 000  Rwf,4.0,3.0,,,,Yes,Yes
4242,Kabeza, sqm,32 000 000  Rwf,4.0,3.0,,Yes,,,
4243,Kabeza,30/30 m,35 000 000  Rwf,4.0,3.0,,,,,
4244,Kimironko, sqm,80 000 000  Rwf,4.0,3.0,Yes,Yes,Yes,Yes,Yes
4245,Remera, sqm,80 000 000  Rwf,4.0,3.0,,,,Yes,Yes
4246,Kicukiro,30/30 m,60 000 000  Rwf,4.0,3.0,,,,Yes,Yes
